Here is surprise
打眼  ,  1  ,  {'surprise': 0.9, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'anger': 0.0, 'hate': 0.0}
冲昏头脑  ,  1  ,  {'anger': 1.0, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
横行霸道  ,  1  ,  {'anger': 1.0, 'hate': 1.0, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
暴怒  ,  1  ,  {'anger': 0.9, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
怒火中烧  ,  2  ,  {'anger': 0.9, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
回绝  ,  1  ,  {'anger': 0.9, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
暴跳如雷  ,  2  ,  {'anger': 0.9, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
大吵大闹  ,  2  ,  {'anger': 0.9, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
陈词滥调  ,  1  ,  {'anger': 0.9, 'hate': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
崇洋媚外  ,  1  ,  {'anger': 0.9, 'anxiety': 0.5, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
嘶吼  ,  1  ,  {'anger': 0.9, 'hate': 0.9, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
大吵  ,  1  ,  {'anger': 0.9, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
狗血喷头  ,  1  ,  {'anger': 0.9, 'hate': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
坏心  ,  1  ,  {'anger': 0.9, 'anxiety': 0.7, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
令人发指  ,  1  ,  {'anger': 0.9, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
祸国殃民  ,  1  ,  {'anger': 0.9, 'hate': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
义愤填  ,  1  ,  {'anger': 0.9, 'hate': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
怒火  ,  1  ,  {'anger': 0.9, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
愤愤  ,  2  ,  {'anger': 0.85, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
怒气  ,  2  ,  {'anger': 0.85, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
气急败坏  ,  2  ,  {'anger': 0.85, 'anxiety': 0.4, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
臭骂  ,  2  ,  {'anger': 0.85, 'hate': 0.3, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
翻脸  ,  3  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
摆明  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
败北  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
不悦  ,  2  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
瞪眼  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
踩踏  ,  1  ,  {'anger': 0.8, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
撒气  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
倒运  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
假情  ,  1  ,  {'anger': 0.8, 'hate': 0.6, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
鬼胎  ,  1  ,  {'anger': 0.8, 'hate': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
赌咒  ,  1  ,  {'anger': 0.8, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
诱骗  ,  1  ,  {'hate': 1.0, 'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
哄骗  ,  1  ,  {'anger': 0.8, 'hate': 0.6, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
动武  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
投机倒把  ,  1  ,  {'anger': 0.8, 'hate': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
破口大骂  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
拍桌子  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
激于义愤  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
官官相护  ,  1  ,  {'hate': 0.9, 'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
怒容  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
瞎了眼  ,  1  ,  {'anger': 0.8, 'sorrow': 0.6, 'hate': 0.6, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'expect': 0.0, 'surprise': 0.0}
不醒  ,  1  ,  {'anger': 0.8, 'hate': 0.6, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
蛮夷  ,  1  ,  {'anger': 0.8, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
拂袖  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
扯淡  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
掩人  ,  1  ,  {'anger': 0.8, 'hate': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
无礼  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
开除  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
瞎掰  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
竟敢  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
置之  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
七窍生烟  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
怒目而视  ,  1  ,  {'anger': 0.8, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
冤案  ,  1  ,  {'anger': 0.8, 'sorrow': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
赌气  ,  4  ,  {'anger': 0.78, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
骂娘  ,  7  ,  {'anger': 0.78, 'hate': 0.73, 'anxiety': 0.09, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
出尔反尔  ,  2  ,  {'anger': 0.75, 'hate': 0.45, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
怒斥  ,  2  ,  {'anger': 0.75, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
大骂  ,  2  ,  {'anger': 0.75, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
抢夺  ,  2  ,  {'anger': 0.75, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
冒火  ,  2  ,  {'anger': 0.75, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
恼火  ,  2  ,  {'anger': 0.75, 'anxiety': 0.4, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
恃强凌弱  ,  2  ,  {'hate': 1.0, 'anger': 0.75, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
反驳  ,  3  ,  {'anger': 0.73, 'hate': 0.2, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
发牢骚  ,  3  ,  {'anger': 0.73, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
天理  ,  1  ,  {'hate': 1.0, 'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
以儆  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
挪用  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
恼怒  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
不管不顾  ,  2  ,  {'anger': 0.7, 'sorrow': 0.35, 'hate': 0.25, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'expect': 0.0, 'surprise': 0.0}
妖魔化  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
指责ＳＢＳ  ,  1  ,  {'anger': 0.7, 'hate': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
贫嘴  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
呲牙  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
混为一谈  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
杯盘狼藉  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
弄脏了  ,  1  ,  {'anger': 0.7, 'anxiety': 0.5, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
掩藏  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
隐晦  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
打斗  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
臭架子  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
不依不饶  ,  3  ,  {'anger': 0.7, 'hate': 0.33, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
践踏着  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
愤恨  ,  2  ,  {'hate': 0.8, 'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
市井  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
怨我  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
斗嘴  ,  1  ,  {'anger': 0.7, 'anxiety': 0.5, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
感情用事  ,  1  ,  {'anger': 0.7, 'anxiety': 0.6, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
狂言  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
贸然  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
漠不关心  ,  1  ,  {'anger': 0.7, 'hate': 0.5, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
吃错药  ,  1  ,  {'anger': 0.7, 'anxiety': 0.5, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
开小差  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
生闷气  ,  2  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
责备  ,  3  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
欺凌  ,  1  ,  {'anger': 0.7, 'hate': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
骄娇  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
老油条  ,  1  ,  {'anger': 0.7, 'hate': 0.6, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
惨绝人寰  ,  1  ,  {'anger': 0.7, 'hate': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
戏耍  ,  1  ,  {'hate': 0.8, 'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
嗤笑  ,  1  ,  {'hate': 0.8, 'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
闹别扭  ,  1  ,  {'anxiety': 0.7, 'anger': 0.7, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
大肆  ,  1  ,  {'anxiety': 0.8, 'anger': 0.7, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
我才  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
愤愤不平  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
咄咄怪事  ,  1  ,  {'anger': 0.7, 'surprise': 0.4, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'hate': 0.0}
鬼话  ,  1  ,  {'hate': 0.8, 'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
打砸  ,  1  ,  {'anger': 0.7, 'hate': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
有什么  ,  1  ,  {'anger': 0.7, 'anxiety': 0.6, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
力排众议  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
开刀  ,  1  ,  {'anger': 0.7, 'hate': 0.6, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
低劣  ,  1  ,  {'anger': 0.7, 'hate': 0.7, 'anxiety': 0.6, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
安乐死  ,  1  ,  {'anger': 0.7, 'surprise': 0.6, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'hate': 0.0}
倒行逆施  ,  1  ,  {'hate': 0.8, 'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
起义  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
窝火  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
铲除  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
罪有应得  ,  1  ,  {'anger': 0.7, 'hate': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
鼓吹  ,  1  ,  {'hate': 0.8, 'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
闹场  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
小瞧  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
猥亵  ,  2  ,  {'hate': 0.75, 'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
俗不可耐  ,  1  ,  {'anxiety': 0.8, 'anger': 0.7, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
骂人  ,  1  ,  {'anger': 0.7, 'hate': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0}
混水摸鱼  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
自作主张  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
存心  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
搅和  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
相背  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
侵占  ,  1  ,  {'anger': 0.7, 'anxiety': 0.3, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
心浮  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
败兴  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
反话  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
干卿  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
一怒  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
冒认  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
插队  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
啰啰嗦嗦  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
置若  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
闹脾气  ,  1  ,  {'anger': 0.7, 'anxiety': 0.0, 'love': 0.0, 'joy': 0.0, 'sorrow': 0.0, 'expect': 0.0, 'surprise': 0.0, 'hate': 0.0}
